FechaProgramacion,Fabrica,Seccion,Linea,Equipo,TiempoPNP
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA ENFRIADOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA CERRADORA,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP MASS CONVEYOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP ALIMENTADOR ENVASES VACIO,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP ALIMENT CAJAS PALETIZADO,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,PRECALENTADOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,LLENADORA,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA PAL/DEPAL WALLON,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,PRENSA,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ESTERILIZADOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA PRECALENTADOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA ENFRIADOR,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,CODIFICADOR DE CAJAS MARSH,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,BBA DE RECUPERO LLENADORA,150
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP CABLE ELEVADO ENFRIADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TABLERO AUTOMATISMO LLEN-CERRADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TABLERO AUTOMATISMO ESTERILIZADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,SOPLADOR LLENADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,PALETIZADOR WALLON,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ETIQUETADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ESPIRAL INGRESO ETIQUETADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ENGOMADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,EMBALADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA PRECALENTADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA ENFRIADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,CODIFICADOR DE CAJAS MARSH,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA ENFRIADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP ALIMENT CAJAS PALETIZADO,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ROBOT PALETIZADOR KUKA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,Llenado Y Embalado / Baby 1 - FLE,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA PAL/DEPAL WALLON,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR PALETAS,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,DETECTOR GAMMA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,CERRADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,VAC TRAC PRECALENTADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA CERRADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP RODILLO PALETAS,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP MASS CONVEYOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TABLERO AUTOMATISMO EMBAL-ETIQ,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,SOPLADOR ENFRIADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,PRENSA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,PRECALENTADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,LLENADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,ESTERILIZADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,CODIFICADOR DE ENVASE LLENO,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,BBA DE RECUPERO LLENADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,VAC TRAC ENFRIADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA PRECALENTADOR,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP SALIDA EMBALADORA,66
12/12/2019,Envases,Envasado Evaporada,Linea Baby 1,TRANSP ALIMENTADOR ENVASES VACIO,66
21/8/2018,Envases,Envasado Evaporada,Linea Baby 1,ENFRIADOR,66
21/8/2018,Envases,Envasado Evaporada,Linea Baby 1,ELEVADOR SALIDA CERRADORA,66
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,17
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,17
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,17
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,32
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,32
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,32
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,24
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,24
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,119
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,119
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,119
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,119
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,119
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,119
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,119
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,119
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,24
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,24
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,24
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,24
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,24
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,24
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,119
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,119
21/8/2018,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,119
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,119
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,63
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,20
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENTADOR ENVASES VACIO,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,20
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA ENFRIADOR,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,DETECTOR RAYOS X INSCAN100,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,63
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,63
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,20
22/10/2018,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,20
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,20
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,BBA DE RECUPERO LLENADORA,20
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP ALIMENT CAJAS PALETIZ,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO EMBAL-ETIQ,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE ENVASE LLENO,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,CERRADORA,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,VAC TRAC ENFRIADOR,63
24/10/2018,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA EMBALADORA,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO ESTERILIZADOR,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,ETIQUETADORA,63
9/1/2020,Envases,Envasado Evaporada,Linea Baby 3,ESPIRAL INGRESO ETIQUETADORA,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ENGOMADORA - PRENSA,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ENFRIADOR,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,EMBALADORA NON SHOCK,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA CERRADORA,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR PALETAS,63
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,31
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,31
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,TABLERO AUTOMATISMO LLEN-CERRADORA,31
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR LLENADORA,31
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,SOPLADOR ENFRIADOR,31
23/7/2019,Envases,Envasado Evaporada,Linea Baby 3,PALETIZADOR WALLON,31
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,Llenado Y Embalado / Baby 3 - FLE,31
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ELEVADOR SALIDA PALETIZADOR WALLON,31
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,CODIFICADOR DE CAJAS MARSH,31
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA ENFRIADOR,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP SALIDA CERRADORA,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP MASS CONVEYOR,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO CERRADORA,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ROBOT PALETIZADOR KUKA,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,PRECALENTADOR,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,LLENADORA,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,ESTERILIZADOR,173
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP RODILLO PALETAS,10
9/11/2019,Envases,Envasado Evaporada,Linea Baby 3,TRANSP CABLE ELEVADO ENFRIADOR,10
